#,Date-Time (CET/CEST),Temp,Light,Host Connected,Button Down,Button Up,End of File
1030,08/04/2023 07:00:00,7.55,0.00,,,,
1031,08/04/2023 08:00:00,8.06,0.00,,,,
1032,08/04/2023 09:00:00,8.32,0.00,,,,
1033,08/04/2023 10:00:00,8.71,0.19,,,,
1034,08/04/2023 11:00:00,9.35,0.00,,,,
1035,08/04/2023 12:00:00,9.22,0.00,,,,
1036,08/04/2023 13:00:00,9.52,0.00,,,,
1037,08/04/2023 14:00:00,9.56,0.00,,,,
1038,08/04/2023 15:00:00,9.35,0.00,,,,
1039,08/04/2023 16:00:00,9.05,0.00,,,,
1040,08/04/2023 17:00:00,8.92,0.00,,,,
1041,08/04/2023 18:00:00,8.66,0.00,,,,
1042,08/04/2023 19:00:00,8.49,0.00,,,,
1043,08/04/2023 20:00:00,8.15,0.00,,,,
1044,08/04/2023 21:00:00,7.98,0.00,,,,
1045,08/04/2023 22:00:00,7.72,0.00,,,,
1046,08/04/2023 23:00:00,7.50,0.00,,,,
1047,08/05/2023 00:00:00,7.29,0.00,,,,
1048,08/05/2023 01:00:00,7.16,0.00,,,,
1049,08/05/2023 02:00:00,7.03,0.00,,,,
1050,08/05/2023 03:00:00,6.95,0.00,,,,
1051,08/05/2023 04:00:00,6.90,0.00,,,,
1052,08/05/2023 05:00:00,6.86,0.00,,,,
1053,08/05/2023 06:00:00,6.95,0.00,,,,
1054,08/05/2023 07:00:00,7.16,0.00,,,,
1055,08/05/2023 08:00:00,7.38,0.00,,,,
1056,08/05/2023 09:00:00,7.68,0.00,,,,
1057,08/05/2023 10:00:00,7.63,0.00,,,,
1058,08/05/2023 11:00:00,7.68,0.00,,,,
1059,08/05/2023 12:00:00,7.81,0.00,,,,
1060,08/05/2023 13:00:00,7.98,0.00,,,,
1061,08/05/2023 14:00:00,7.85,0.00,,,,
1062,08/05/2023 15:00:00,7.81,0.00,,,,
1063,08/05/2023 16:00:00,7.85,0.00,,,,
1064,08/05/2023 17:00:00,7.81,0.00,,,,
1065,08/05/2023 18:00:00,7.63,0.00,,,,
1066,08/05/2023 19:00:00,7.46,0.00,,,,
1067,08/05/2023 20:00:00,7.33,0.00,,,,
1068,08/05/2023 21:00:00,7.20,0.00,,,,
1069,08/05/2023 22:00:00,7.08,0.00,,,,
1070,08/05/2023 23:00:00,6.90,0.00,,,,
1071,08/06/2023 00:00:00,6.86,0.00,,,,
1072,08/06/2023 01:00:00,6.73,0.00,,,,
1073,08/06/2023 02:00:00,6.69,0.00,,,,
1074,08/06/2023 03:00:00,6.60,0.00,,,,
1075,08/06/2023 04:00:00,6.60,0.00,,,,
1076,08/06/2023 05:00:00,6.56,0.00,,,,
1077,08/06/2023 06:00:00,6.65,0.00,,,,
1078,08/06/2023 07:00:00,6.78,0.00,,,,
1079,08/06/2023 08:00:00,6.95,0.00,,,,
1080,08/06/2023 09:00:00,7.03,0.00,,,,
1081,08/06/2023 10:00:00,7.12,0.00,,,,
1082,08/06/2023 11:00:00,7.50,0.19,,,,
1083,08/06/2023 12:00:00,8.53,0.39,,,,
1084,08/06/2023 13:00:00,8.66,0.00,,,,
1085,08/06/2023 14:00:00,8.28,0.00,,,,
1086,08/06/2023 15:00:00,8.41,0.00,,,,
1087,08/06/2023 16:00:00,8.28,0.00,,,,
1088,08/06/2023 17:00:00,8.02,0.00,,,,
1089,08/06/2023 18:00:00,7.89,0.00,,,,
1090,08/06/2023 19:00:00,7.85,0.00,,,,
1091,08/06/2023 20:00:00,7.55,0.00,,,,
1092,08/06/2023 21:00:00,7.25,0.00,,,,
1093,08/06/2023 22:00:00,6.99,0.00,,,,
1094,08/06/2023 23:00:00,6.73,0.00,,,,
1095,08/07/2023 00:00:00,6.65,0.00,,,,
1096,08/07/2023 01:00:00,6.65,0.00,,,,
1097,08/07/2023 02:00:00,6.52,0.00,,,,
1098,08/07/2023 03:00:00,6.52,0.00,,,,
1099,08/07/2023 04:00:00,6.65,0.00,,,,
1100,08/07/2023 05:00:00,6.69,0.00,,,,
1101,08/07/2023 06:00:00,6.82,0.00,,,,
1102,08/07/2023 07:00:00,7.16,0.00,,,,
1103,08/07/2023 08:00:00,7.33,0.00,,,,
1104,08/07/2023 09:00:00,7.85,0.00,,,,
1105,08/07/2023 10:00:00,8.23,0.00,,,,
1106,08/07/2023 11:00:00,8.32,0.00,,,,
1107,08/07/2023 12:00:00,8.49,0.00,,,,
1108,08/07/2023 13:00:00,8.66,0.00,,,,
1109,08/07/2023 14:00:00,8.79,0.00,,,,
1110,08/07/2023 15:00:00,8.88,0.00,,,,
1111,08/07/2023 16:00:00,8.75,0.00,,,,
1112,08/07/2023 17:00:00,8.71,0.00,,,,
1113,08/07/2023 18:00:00,8.58,0.00,,,,
1114,08/07/2023 19:00:00,8.32,0.00,,,,
1115,08/07/2023 20:00:00,8.23,0.00,,,,
1116,08/07/2023 21:00:00,8.06,0.00,,,,
1117,08/07/2023 22:00:00,7.89,0.00,,,,
1118,08/07/2023 23:00:00,7.63,0.00,,,,
1119,08/08/2023 00:00:00,7.50,0.00,,,,
1120,08/08/2023 01:00:00,7.50,0.00,,,,
1121,08/08/2023 02:00:00,7.46,0.00,,,,
1122,08/08/2023 03:00:00,7.38,0.00,,,,
1123,08/08/2023 04:00:00,7.29,0.00,,,,
1124,08/08/2023 05:00:00,7.33,0.00,,,,
1125,08/08/2023 06:00:00,7.42,0.00,,,,
1126,08/08/2023 07:00:00,7.55,0.00,,,,
1127,08/08/2023 08:00:00,7.85,0.00,,,,
1128,08/08/2023 09:00:00,8.23,0.00,,,,
1129,08/08/2023 10:00:00,8.66,0.19,,,,
1130,08/08/2023 11:00:00,9.09,0.39,,,,
1131,08/08/2023 12:00:00,9.61,0.19,,,,
1132,08/08/2023 13:00:00,9.78,0.19,,,,
1133,08/08/2023 14:00:00,9.95,0.00,,,,
1134,08/08/2023 15:00:00,10.08,0.00,,,,
1135,08/08/2023 16:00:00,10.25,0.00,,,,
1136,08/08/2023 17:00:00,9.69,0.00,,,,
1137,08/08/2023 18:00:00,9.61,0.00,,,,
1138,08/08/2023 19:00:00,9.31,0.00,,,,
1139,08/08/2023 20:00:00,8.92,0.00,,,,
1140,08/08/2023 21:00:00,8.45,0.00,,,,
1141,08/08/2023 22:00:00,8.06,0.00,,,,
1142,08/08/2023 23:00:00,7.81,0.00,,,,
1143,08/09/2023 00:00:00,7.63,0.00,,,,
1144,08/09/2023 01:00:00,7.50,0.00,,,,
1145,08/09/2023 02:00:00,7.50,0.00,,,,
1146,08/09/2023 03:00:00,7.46,0.00,,,,
1147,08/09/2023 04:00:00,7.55,0.00,,,,
1148,08/09/2023 05:00:00,7.55,0.00,,,,
1149,08/09/2023 06:00:00,7.55,0.00,,,,
1150,08/09/2023 07:00:00,7.72,0.00,,,,
1151,08/09/2023 08:00:00,8.02,0.00,,,,
1152,08/09/2023 09:00:00,8.45,0.00,,,,
1153,08/09/2023 10:00:00,8.92,0.19,,,,
1154,08/09/2023 11:00:00,9.52,0.19,,,,
1155,08/09/2023 12:00:00,9.74,0.19,,,,
1156,08/09/2023 13:00:00,9.99,0.19,,,,
1157,08/09/2023 14:00:00,10.21,0.00,,,,
1158,08/09/2023 15:00:00,10.34,0.00,,,,
1159,08/09/2023 16:00:00,10.21,0.00,,,,
1160,08/09/2023 17:00:00,10.16,0.00,,,,
1161,08/09/2023 18:00:00,10.04,0.00,,,,
1162,08/09/2023 19:00:00,9.74,0.00,,,,
1163,08/09/2023 20:00:00,9.26,0.00,,,,
1164,08/09/2023 21:00:00,8.79,0.00,,,,
1165,08/09/2023 22:00:00,8.41,0.00,,,,
1166,08/09/2023 23:00:00,8.15,0.19,,,,
1167,08/10/2023 00:00:00,7.85,0.00,,,,
1168,08/10/2023 01:00:00,7.59,0.00,,,,
1169,08/10/2023 02:00:00,7.29,0.00,,,,
1170,08/10/2023 03:00:00,7.20,0.00,,,,
1171,08/10/2023 04:00:00,7.16,0.00,,,,
1172,08/10/2023 05:00:00,7.12,0.00,,,,
1173,08/10/2023 06:00:00,7.20,0.00,,,,
1174,08/10/2023 07:00:00,7.42,0.00,,,,
1175,08/10/2023 08:00:00,7.68,0.00,,,,
1176,08/10/2023 09:00:00,8.28,0.39,,,,
1177,08/10/2023 10:00:00,8.83,0.19,,,,
1178,08/10/2023 11:00:00,9.61,0.19,,,,
1179,08/10/2023 12:00:00,9.78,0.19,,,,
1180,08/10/2023 13:00:00,10.25,0.00,,,,
1181,08/10/2023 14:00:00,10.55,0.00,,,,
1182,08/10/2023 15:00:00,10.64,0.00,,,,
1183,08/10/2023 16:00:00,10.68,0.00,,,,
1184,08/10/2023 17:00:00,10.38,0.00,,,,
1185,08/10/2023 18:00:00,10.12,0.00,,,,
1186,08/10/2023 19:00:00,10.08,0.00,,,,
1187,08/10/2023 20:00:00,9.44,0.00,,,,
1188,08/10/2023 21:00:00,8.83,0.00,,,,
1189,08/10/2023 22:00:00,8.41,0.00,,,,
1190,08/10/2023 23:00:00,7.98,0.00,,,,
1191,08/11/2023 00:00:00,7.76,0.00,,,,
1192,08/11/2023 01:00:00,7.68,0.00,,,,
1193,08/11/2023 02:00:00,7.68,0.00,,,,
1194,08/11/2023 03:00:00,7.85,0.00,,,,
1195,08/11/2023 04:00:00,7.76,0.00,,,,
1196,08/11/2023 05:00:00,7.68,0.00,,,,
1197,08/11/2023 06:00:00,7.63,0.00,,,,
1198,08/11/2023 07:00:00,7.76,0.00,,,,
1199,08/11/2023 08:00:00,8.11,0.00,,,,
1200,08/11/2023 09:00:00,8.58,0.00,,,,
1201,08/11/2023 10:00:00,9.09,0.19,,,,
1202,08/11/2023 11:00:00,9.44,0.00,,,,
1203,08/11/2023 12:00:00,9.74,0.19,,,,
1204,08/11/2023 13:00:00,9.91,0.19,,,,
1205,08/11/2023 14:00:00,10.12,0.00,,,,
1206,08/11/2023 15:00:00,10.12,0.00,,,,
1207,08/11/2023 16:00:00,10.16,0.00,,,,
1208,08/11/2023 17:00:00,9.91,0.00,,,,
1209,08/11/2023 18:00:00,9.78,0.00,,,,
1210,08/11/2023 19:00:00,9.44,0.00,,,,
1211,08/11/2023 20:00:00,9.09,0.00,,,,
1212,08/11/2023 21:00:00,8.75,0.00,,,,
1213,08/11/2023 22:00:00,8.45,0.00,,,,
1214,08/11/2023 23:00:00,8.11,0.00,,,,
1215,08/12/2023 00:00:00,7.98,0.00,,,,
1216,08/12/2023 01:00:00,7.72,0.00,,,,
1217,08/12/2023 02:00:00,7.55,0.00,,,,
1218,08/12/2023 03:00:00,7.42,0.00,,,,
1219,08/12/2023 04:00:00,7.29,0.00,,,,
1220,08/12/2023 05:00:00,7.16,0.00,,,,
1221,08/12/2023 06:00:00,7.25,0.00,,,,
1222,08/12/2023 07:00:00,7.33,0.00,,,,
1223,08/12/2023 08:00:00,7.42,0.00,,,,
1224,08/12/2023 09:00:00,7.59,0.00,,,,
1225,08/12/2023 10:00:00,7.76,0.19,,,,
1226,08/12/2023 11:00:00,7.85,0.00,,,,
1227,08/12/2023 12:00:00,8.15,0.00,,,,
1228,08/12/2023 13:00:00,8.36,0.00,,,,
1229,08/12/2023 14:00:00,8.45,0.00,,,,
1230,08/12/2023 15:00:00,8.36,0.00,,,,
1231,08/12/2023 16:00:00,8.45,0.00,,,,
1232,08/12/2023 17:00:00,8.49,0.00,,,,
1233,08/12/2023 18:00:00,8.41,0.00,,,,
1234,08/12/2023 19:00:00,8.28,0.00,,,,
1235,08/12/2023 20:00:00,8.02,0.19,,,,
1236,08/12/2023 21:00:00,7.81,0.00,,,,
1237,08/12/2023 22:00:00,7.63,0.00,,,,
1238,08/12/2023 23:00:00,7.46,0.00,,,,
1239,08/13/2023 00:00:00,7.50,0.00,,,,
1240,08/13/2023 01:00:00,7.46,0.00,,,,
1241,08/13/2023 02:00:00,7.46,0.00,,,,
1242,08/13/2023 03:00:00,7.38,0.00,,,,
1243,08/13/2023 04:00:00,7.38,0.00,,,,
1244,08/13/2023 05:00:00,7.46,0.00,,,,
1245,08/13/2023 06:00:00,7.55,0.19,,,,
1246,08/13/2023 07:00:00,7.59,0.00,,,,
1247,08/13/2023 08:00:00,7.72,0.00,,,,
1248,08/13/2023 09:00:00,7.81,0.00,,,,
1249,08/13/2023 10:00:00,7.89,0.00,,,,
1250,08/13/2023 11:00:00,8.06,0.00,,,,
1251,08/13/2023 12:00:00,8.28,0.00,,,,
1252,08/13/2023 13:00:00,8.45,0.00,,,,
1253,08/13/2023 14:00:00,8.53,0.00,,,,
1254,08/13/2023 15:00:00,8.58,0.00,,,,
1255,08/13/2023 16:00:00,8.36,0.19,,,,
1256,08/13/2023 17:00:00,8.58,0.00,,,,
1257,08/13/2023 18:00:00,8.36,0.00,,,,
1258,08/13/2023 19:00:00,8.28,0.00,,,,
1259,08/13/2023 20:00:00,8.15,0.00,,,,
1260,08/13/2023 21:00:00,7.93,0.00,,,,
1261,08/13/2023 22:00:00,7.76,0.00,,,,
1262,08/13/2023 23:00:00,7.68,0.00,,,,
1263,08/14/2023 00:00:00,7.50,0.00,,,,
1264,08/14/2023 01:00:00,7.42,0.00,,,,
1265,08/14/2023 02:00:00,7.33,0.19,,,,
1266,08/14/2023 03:00:00,7.25,0.00,,,,
1267,08/14/2023 04:00:00,7.25,0.00,,,,
1268,08/14/2023 05:00:00,7.16,0.00,,,,
1269,08/14/2023 06:00:00,7.16,0.00,,,,
1270,08/14/2023 07:00:00,7.25,0.00,,,,
1271,08/14/2023 08:00:00,7.50,0.00,,,,
1272,08/14/2023 09:00:00,7.72,0.00,,,,
1273,08/14/2023 10:00:00,7.93,0.00,,,,
1274,08/14/2023 11:00:00,8.66,0.19,,,,
1275,08/14/2023 12:00:00,9.05,0.39,,,,
1276,08/14/2023 13:00:00,9.39,0.00,,,,
1277,08/14/2023 14:00:00,9.44,0.00,,,,
1278,08/14/2023 15:00:00,9.39,0.00,,,,
1279,08/14/2023 16:00:00,9.44,0.00,,,,
1280,08/14/2023 17:00:00,9.39,0.00,,,,
1281,08/14/2023 18:00:00,9.31,0.00,,,,
1282,08/14/2023 19:00:00,9.01,0.00,,,,
1283,08/14/2023 20:00:00,8.66,0.00,,,,
1284,08/14/2023 21:00:00,8.23,0.00,,,,
1285,08/14/2023 22:00:00,7.93,0.00,,,,
1286,08/14/2023 23:00:00,7.68,0.00,,,,
1287,08/15/2023 00:00:00,7.55,0.00,,,,
1288,08/15/2023 01:00:00,7.33,0.00,,,,
1289,08/15/2023 02:00:00,7.25,0.00,,,,
1290,08/15/2023 03:00:00,7.20,0.00,,,,
1291,08/15/2023 04:00:00,7.08,0.00,,,,
1292,08/15/2023 05:00:00,7.03,0.00,,,,
1293,08/15/2023 06:00:00,7.12,0.00,,,,
1294,08/15/2023 07:00:00,7.38,0.00,,,,
1295,08/15/2023 08:00:00,7.68,0.00,,,,
1296,08/15/2023 09:00:00,8.02,0.00,,,,
1297,08/15/2023 10:00:00,8.58,0.19,,,,
1298,08/15/2023 11:00:00,9.05,0.19,,,,
1299,08/15/2023 12:00:00,9.56,0.00,,,,
1300,08/15/2023 13:00:00,9.39,0.00,,,,
1301,08/15/2023 14:00:00,9.56,0.00,,,,
1302,08/15/2023 15:00:00,9.56,0.00,,,,
1303,08/15/2023 16:00:00,9.22,0.00,,,,
1304,08/15/2023 17:00:00,9.18,0.00,,,,
1305,08/15/2023 18:00:00,8.96,0.00,,,,
1306,08/15/2023 19:00:00,8.75,0.00,,,,
1307,08/15/2023 20:00:00,8.41,0.00,,,,
1308,08/15/2023 21:00:00,8.15,0.00,,,,
1309,08/15/2023 22:00:00,8.02,0.00,,,,
1310,08/15/2023 23:00:00,7.81,0.00,,,,
1311,08/16/2023 00:00:00,7.81,0.00,,,,
1312,08/16/2023 01:00:00,7.68,0.00,,,,
1313,08/16/2023 02:00:00,7.50,0.00,,,,
1314,08/16/2023 03:00:00,7.46,0.00,,,,
1315,08/16/2023 04:00:00,7.29,0.00,,,,
1316,08/16/2023 05:00:00,7.38,0.00,,,,
1317,08/16/2023 06:00:00,7.38,0.00,,,,
1318,08/16/2023 07:00:00,7.46,0.00,,,,
1319,08/16/2023 08:00:00,7.50,0.00,,,,
1320,08/16/2023 09:00:00,7.59,0.00,,,,
1321,08/16/2023 10:00:00,7.68,0.00,,,,
1322,08/16/2023 11:00:00,7.81,0.00,,,,
1323,08/16/2023 12:00:00,7.76,0.00,,,,
1324,08/16/2023 13:00:00,7.81,0.00,,,,
1325,08/16/2023 14:00:00,7.72,0.00,,,,
1326,08/16/2023 15:00:00,7.68,0.00,,,,
1327,08/16/2023 16:00:00,7.55,0.00,,,,
1328,08/16/2023 17:00:00,7.63,0.00,,,,
1329,08/16/2023 18:00:00,7.59,0.00,,,,
1330,08/16/2023 19:00:00,7.50,0.00,,,,
1331,08/16/2023 20:00:00,7.55,0.00,,,,
1332,08/16/2023 21:00:00,7.55,0.00,,,,
1333,08/16/2023 22:00:00,7.50,0.00,,,,
1334,08/16/2023 23:00:00,7.42,0.00,,,,
1335,08/17/2023 00:00:00,7.25,0.00,,,,
1336,08/17/2023 01:00:00,7.16,0.00,,,,
1337,08/17/2023 02:00:00,7.16,0.00,,,,
1338,08/17/2023 03:00:00,7.16,0.00,,,,
1339,08/17/2023 04:00:00,7.12,0.00,,,,
1340,08/17/2023 05:00:00,7.12,0.00,,,,
1341,08/17/2023 06:00:00,7.20,0.00,,,,
1342,08/17/2023 07:00:00,7.16,0.00,,,,
1343,08/17/2023 08:00:00,7.12,0.00,,,,
1344,08/17/2023 09:00:00,7.12,0.00,,,,
1345,08/17/2023 10:00:00,7.12,0.00,,,,
1346,08/17/2023 11:00:00,7.16,0.00,,,,
1347,08/17/2023 12:00:00,7.25,0.00,,,,
1348,08/17/2023 13:00:00,7.25,0.00,,,,
1349,08/17/2023 14:00:00,7.16,0.00,,,,
1350,08/17/2023 15:00:00,7.16,0.00,,,,
1351,08/17/2023 16:00:00,7.16,0.00,,,,
1352,08/17/2023 17:00:00,7.12,0.00,,,,
1353,08/17/2023 18:00:00,7.08,0.00,,,,
1354,08/17/2023 19:00:00,6.99,0.00,,,,
1355,08/17/2023 20:00:00,6.90,0.19,,,,
1356,08/17/2023 21:00:00,6.82,0.00,,,,
1357,08/17/2023 22:00:00,6.73,0.00,,,,
1358,08/17/2023 23:00:00,6.73,0.00,,,,
1359,08/18/2023 00:00:00,6.69,0.00,,,,
1360,08/18/2023 01:00:00,6.69,0.00,,,,
1361,08/18/2023 02:00:00,6.65,0.00,,,,
1362,08/18/2023 03:00:00,6.56,0.00,,,,
1363,08/18/2023 04:00:00,6.60,0.00,,,,
1364,08/18/2023 05:00:00,6.73,0.00,,,,
1365,08/18/2023 06:00:00,6.69,0.19,,,,
1366,08/18/2023 07:00:00,6.78,0.00,,,,
1367,08/18/2023 08:00:00,6.82,0.00,,,,
1368,08/18/2023 09:00:00,7.16,0.00,,,,
1369,08/18/2023 10:00:00,7.38,0.00,,,,
1370,08/18/2023 11:00:00,7.81,0.19,,,,
1371,08/18/2023 12:00:00,8.06,0.00,,,,
1372,08/18/2023 13:00:00,7.98,0.00,,,,
1373,08/18/2023 14:00:00,7.85,0.00,,,,
1374,08/18/2023 15:00:00,7.81,0.00,,,,
1375,08/18/2023 16:00:00,7.93,0.19,,,,
1376,08/18/2023 17:00:00,7.85,0.00,,,,
1377,08/18/2023 18:00:00,7.68,0.00,,,,
1378,08/18/2023 19:00:00,7.50,0.00,,,,
1379,08/18/2023 20:00:00,7.38,0.00,,,,
1380,08/18/2023 21:00:00,7.20,0.00,,,,
1381,08/18/2023 22:00:00,7.08,0.00,,,,
1382,08/18/2023 23:00:00,6.90,0.00,,,,
1383,08/19/2023 00:00:00,6.82,0.00,,,,
1384,08/19/2023 01:00:00,6.78,0.00,,,,
1385,08/19/2023 02:00:00,6.78,0.00,,,,
1386,08/19/2023 03:00:00,6.73,0.00,,,,
1387,08/19/2023 04:00:00,6.73,0.00,,,,
1388,08/19/2023 05:00:00,6.78,0.00,,,,
1389,08/19/2023 06:00:00,6.78,0.00,,,,
1390,08/19/2023 07:00:00,6.86,0.00,,,,
1391,08/19/2023 08:00:00,7.12,0.00,,,,
1392,08/19/2023 09:00:00,7.25,0.00,,,,
1393,08/19/2023 10:00:00,7.33,0.00,,,,
1394,08/19/2023 11:00:00,7.38,0.00,,,,
1395,08/19/2023 12:00:00,7.46,0.00,,,,
1396,08/19/2023 13:00:00,7.50,0.00,,,,
1397,08/19/2023 14:00:00,7.63,0.00,,,,
1398,08/19/2023 15:00:00,7.72,0.00,,,,
1399,08/19/2023 16:00:00,7.72,0.00,,,,
1400,08/19/2023 17:00:00,7.55,0.00,,,,
1401,08/19/2023 18:00:00,7.46,0.00,,,,
1402,08/19/2023 19:00:00,7.33,0.00,,,,
1403,08/19/2023 20:00:00,7.16,0.00,,,,
1404,08/19/2023 21:00:00,7.03,0.00,,,,
1405,08/19/2023 22:00:00,6.86,0.00,,,,
1406,08/19/2023 23:00:00,6.73,0.00,,,,
1407,08/20/2023 00:00:00,6.60,0.00,,,,
1408,08/20/2023 01:00:00,6.56,0.00,,,,
1409,08/20/2023 02:00:00,6.52,0.00,,,,
1410,08/20/2023 03:00:00,6.48,0.00,,,,
1411,08/20/2023 04:00:00,6.48,0.00,,,,
1412,08/20/2023 05:00:00,6.43,0.00,,,,
1413,08/20/2023 06:00:00,6.52,0.00,,,,
1414,08/20/2023 07:00:00,6.60,0.00,,,,
1415,08/20/2023 08:00:00,6.90,0.00,,,,
1416,08/20/2023 09:00:00,7.08,0.00,,,,
1417,08/20/2023 10:00:00,7.20,0.00,,,,
1418,08/20/2023 11:00:00,7.46,0.00,,,,
1419,08/20/2023 12:00:00,7.55,0.00,,,,
1420,08/20/2023 13:00:00,7.59,0.19,,,,
1421,08/20/2023 14:00:00,7.63,0.00,,,,
1422,08/20/2023 15:00:00,7.55,0.00,,,,
1423,08/20/2023 16:00:00,7.42,0.00,,,,
1424,08/20/2023 17:00:00,7.42,0.00,,,,
1425,08/20/2023 18:00:00,7.42,0.00,,,,
1426,08/20/2023 19:00:00,7.25,0.00,,,,
1427,08/20/2023 20:00:00,7.08,0.00,,,,
1428,08/20/2023 21:00:00,6.95,0.00,,,,
1429,08/20/2023 22:00:00,6.86,0.00,,,,
1430,08/20/2023 23:00:00,6.73,0.00,,,,
1431,08/21/2023 00:00:00,6.73,0.00,,,,
1432,08/21/2023 01:00:00,6.69,0.00,,,,
1433,08/21/2023 02:00:00,6.65,0.00,,,,
1434,08/21/2023 03:00:00,6.65,0.00,,,,
1435,08/21/2023 04:00:00,6.65,0.00,,,,
1436,08/21/2023 05:00:00,6.65,0.00,,,,
1437,08/21/2023 06:00:00,6.69,0.00,,,,
1438,08/21/2023 07:00:00,6.86,0.00,,,,
1439,08/21/2023 08:00:00,6.99,0.00,,,,
1440,08/21/2023 09:00:00,7.08,0.00,,,,
1441,08/21/2023 10:00:00,7.25,0.00,,,,
1442,08/21/2023 11:00:00,7.38,0.00,,,,
1443,08/21/2023 12:00:00,7.46,0.00,,,,
1444,08/21/2023 13:00:00,7.55,0.00,,,,
1445,08/21/2023 14:00:00,7.63,0.00,,,,
1446,08/21/2023 15:00:00,7.63,0.00,,,,
1447,08/21/2023 16:00:00,7.63,0.00,,,,
1448,08/21/2023 17:00:00,7.50,0.00,,,,
1449,08/21/2023 18:00:00,7.38,0.00,,,,
1450,08/21/2023 19:00:00,7.25,0.00,,,,
1451,08/21/2023 20:00:00,7.12,0.00,,,,
1452,08/21/2023 21:00:00,7.03,0.00,,,,
1453,08/21/2023 22:00:00,6.90,0.00,,,,
1454,08/21/2023 23:00:00,6.86,0.00,,,,
1455,08/22/2023 00:00:00,6.78,0.00,,,,
1456,08/22/2023 01:00:00,6.73,0.00,,,,
1457,08/22/2023 02:00:00,6.73,0.00,,,,
1458,08/22/2023 03:00:00,6.65,0.00,,,,
1459,08/22/2023 04:00:00,6.69,0.00,,,,
1460,08/22/2023 05:00:00,6.65,0.00,,,,
1461,08/22/2023 06:00:00,6.69,0.00,,,,
1462,08/22/2023 07:00:00,6.78,0.00,,,,
1463,08/22/2023 08:00:00,6.90,0.00,,,,
1464,08/22/2023 09:00:00,7.03,0.00,,,,
1465,08/22/2023 10:00:00,7.16,0.00,,,,
1466,08/22/2023 11:00:00,7.25,0.00,,,,
1467,08/22/2023 12:00:00,7.38,0.00,,,,
1468,08/22/2023 13:00:00,7.46,0.00,,,,
1469,08/22/2023 14:00:00,7.50,0.00,,,,
1470,08/22/2023 15:00:00,7.42,0.00,,,,
1471,08/22/2023 16:00:00,7.42,0.00,,,,
1472,08/22/2023 17:00:00,7.33,0.00,,,,
1473,08/22/2023 18:00:00,7.25,0.00,,,,
1474,08/22/2023 19:00:00,7.20,0.00,,,,
1475,08/22/2023 20:00:00,7.12,0.00,,,,
1476,08/22/2023 21:00:00,6.95,0.00,,,,
1477,08/22/2023 22:00:00,6.95,0.00,,,,
1478,08/22/2023 23:00:00,6.90,0.00,,,,
1479,08/23/2023 00:00:00,6.82,0.00,,,,
1480,08/23/2023 01:00:00,6.78,0.00,,,,
1481,08/23/2023 02:00:00,6.69,0.00,,,,
1482,08/23/2023 03:00:00,6.69,0.00,,,,
1483,08/23/2023 04:00:00,6.65,0.00,,,,
1484,08/23/2023 05:00:00,6.65,0.00,,,,
1485,08/23/2023 06:00:00,6.69,0.00,,,,
1486,08/23/2023 07:00:00,6.78,0.19,,,,
1487,08/23/2023 08:00:00,6.78,0.00,,,,
1488,08/23/2023 09:00:00,6.90,0.00,,,,
1489,08/23/2023 10:00:00,7.08,0.00,,,,
1490,08/23/2023 11:00:00,7.38,0.00,,,,
1491,08/23/2023 12:00:00,7.38,0.00,,,,
1492,08/23/2023 13:00:00,7.29,0.00,,,,
1493,08/23/2023 14:00:00,7.38,0.00,,,,
1494,08/23/2023 15:00:00,7.38,0.00,,,,
1495,08/23/2023 16:00:00,7.29,0.00,,,,
1496,08/23/2023 17:00:00,7.25,0.19,,,,
1497,08/23/2023 18:00:00,7.16,0.00,,,,
1498,08/23/2023 19:00:00,7.16,0.00,,,,
1499,08/23/2023 20:00:00,7.12,0.00,,,,
1500,08/23/2023 21:00:00,7.08,0.00,,,,
1501,08/23/2023 22:00:00,6.99,0.00,,,,
1502,08/23/2023 23:00:00,6.95,0.00,,,,
1503,08/24/2023 00:00:00,6.95,0.00,,,,
1504,08/24/2023 01:00:00,6.95,0.00,,,,
1505,08/24/2023 02:00:00,6.86,0.00,,,,
1506,08/24/2023 03:00:00,6.86,0.19,,,,
1507,08/24/2023 04:00:00,6.86,0.00,,,,
1508,08/24/2023 05:00:00,6.86,0.00,,,,
1509,08/24/2023 06:00:00,6.86,0.00,,,,
1510,08/24/2023 07:00:00,6.90,0.00,,,,
1511,08/24/2023 08:00:00,7.03,0.00,,,,
1512,08/24/2023 09:00:00,7.20,0.00,,,,
1513,08/24/2023 10:00:00,7.25,0.00,,,,
1514,08/24/2023 11:00:00,7.55,0.19,,,,
1515,08/24/2023 12:00:00,8.02,0.19,,,,
1516,08/24/2023 13:00:00,8.41,0.39,,,,
1517,08/24/2023 14:00:00,8.23,0.00,,,,
1518,08/24/2023 15:00:00,8.11,0.00,,,,
1519,08/24/2023 16:00:00,7.98,0.00,,,,
1520,08/24/2023 17:00:00,7.89,0.00,,,,
1521,08/24/2023 18:00:00,7.72,0.00,,,,
1522,08/24/2023 19:00:00,7.59,0.00,,,,
1523,08/24/2023 20:00:00,7.29,0.00,,,,
1524,08/24/2023 21:00:00,7.12,0.00,,,,
1525,08/24/2023 22:00:00,6.99,0.00,,,,
1526,08/24/2023 23:00:00,6.90,0.19,,,,
1527,08/25/2023 00:00:00,6.86,0.00,,,,
